CustomerID,StoreID,PersonID,CustomerName,PointOfContact
25547,NULL,7515,Carla Suri,NULL
24250,NULL,8316,Carmen Suri,NULL
12972,NULL,9928,Carolyn Suri,NULL
18717,NULL,19605,Cassandra Suri,NULL
17512,NULL,3799,Cesar Suri,NULL
26273,NULL,18927,Chelsea Suri,NULL
18989,NULL,7281,Cindy Suri,NULL
19369,NULL,4065,Clifford Suri,NULL
15010,NULL,20225,Cory Suri,NULL
22589,NULL,19720,Cynthia Suri,NULL
17964,NULL,10158,Darren Suri,NULL
28507,NULL,9721,Deanna Suri,NULL
27524,NULL,16226,Denise Suri,NULL
26950,NULL,8209,Dominic Suri,NULL
25584,NULL,7459,Dominique Suri,NULL
15456,NULL,20023,Donald Suri,NULL
19096,NULL,19407,Douglas Suri,NULL
22808,NULL,9620,Ebony Suri,NULL
24443,NULL,8107,Edgar Suri,NULL
26346,NULL,7946,Emmanuel Suri,NULL
16635,NULL,2954,Erick Suri,NULL
21223,NULL,3075,Evelyn Suri,NULL
22828,NULL,16678,Francisco Suri,NULL
28390,NULL,7852,Frederick Suri,NULL
26419,NULL,8265,Geoffrey Suri,NULL
27336,NULL,20183,George Suri,NULL
13617,NULL,11829,Gerald Suri,NULL
18480,NULL,15238,Heidi Suri,NULL
21683,NULL,15951,Henry Suri,NULL
18286,NULL,19570,Holly Suri,NULL
29481,NULL,8168,Ivan Suri,NULL
27903,NULL,18169,Janelle Suri,NULL
12004,NULL,2900,Jarrod Suri,NULL
15687,NULL,10255,Jay Suri,NULL
15180,NULL,15291,Jillian Suri,NULL
21028,NULL,10983,Joe Suri,NULL
12291,NULL,15881,Johnathan Suri,NULL
29190,NULL,3196,Kaitlin Suri,NULL
25266,NULL,10471,Kari Suri,NULL
22650,NULL,19686,Kristina Suri,NULL
22849,NULL,16088,Kristopher Suri,NULL
12462,NULL,7897,Levi Suri,NULL
13126,NULL,3421,Lydia Suri,NULL
20469,NULL,15913,Manuel Suri,NULL
16454,NULL,3848,Marco Suri,NULL
24281,NULL,10029,Marie Suri,NULL
16589,NULL,16725,Martin Suri,NULL
15729,NULL,3373,Mayra Suri,NULL
22394,NULL,7187,Meagan Suri,NULL
21058,NULL,10577,Meredith Suri,NULL
18007,NULL,10133,Michele Suri,NULL
17503,NULL,16125,Molly Suri,NULL
19509,NULL,15442,Nancy Suri,NULL
16034,NULL,15525,Pamela Suri,NULL
15436,NULL,19651,Patricia Suri,NULL
26422,NULL,11634,Pedro Suri,NULL
17914,NULL,20149,Phillip Suri,NULL
20971,NULL,3954,Preston Suri,NULL
18279,NULL,15487,Rachael Suri,NULL
17416,NULL,19447,Raymond Suri,NULL
19373,NULL,9827,Rebekah Suri,NULL
27800,NULL,7635,Regina Suri,NULL
18214,NULL,20106,Ronald Suri,NULL
18001,NULL,11738,Ross Suri,NULL
17253,NULL,11082,Roy Suri,NULL
12461,NULL,3255,Ruth Suri,NULL
16391,NULL,7794,Sergio Suri,NULL
25126,NULL,19360,Shane Suri,NULL
27496,NULL,4013,Stanley Suri,NULL
22620,NULL,7343,Stefanie Suri,NULL
26219,NULL,3017,Summer Suri,NULL
27957,NULL,10362,Tabitha Suri,NULL
24031,NULL,7402,Tammy Suri,NULL
21046,NULL,8045,Terrance Suri,NULL
26691,NULL,16176,Tina Suri,NULL
18464,NULL,3311,Toni Suri,NULL
12251,NULL,15784,Troy Suri,NULL
23967,NULL,18967,Veronica Suri,NULL
16807,NULL,7574,Virginia Suri,NULL
21974,NULL,18875,Whitney Suri,NULL
25504,NULL,9155,Calvin Sutton,NULL
16613,NULL,8881,Cassie Sutton,NULL
26864,NULL,19864,Christine Sutton,NULL
16630,NULL,9439,Jaime Sutton,NULL
26660,NULL,5059,Kern Sutton,NULL
20862,NULL,11353,Marshall Sutton,NULL
25633,NULL,19981,Tara Sutton,NULL
15669,NULL,3464,Paul Suurs,NULL
28334,NULL,19775,Marco Tanara,NULL
11542,NULL,12528,Alejandro Tang,NULL
12869,NULL,11998,Alisha Tang,NULL
16299,NULL,16640,Alison Tang,NULL
21678,NULL,4903,Alvin Tang,NULL
25935,NULL,20531,April Tang,NULL
17637,NULL,10307,Arturo Tang,NULL
11369,NULL,8939,Ashlee Tang,NULL
27711,NULL,11589,Barbara Tang,NULL
28492,NULL,17265,Bethany Tang,NULL
27856,NULL,3678,Bonnie Tang,NULL
25489,NULL,9378,Brad Tang,NULL
28521,NULL,20283,Bradley Tang,NULL
17730,NULL,8563,Bridget Tang,NULL
21238,NULL,16942,Carl Tang,NULL
22470,NULL,4486,Carly Tang,NULL
15046,NULL,16281,Casey Tang,NULL
28381,NULL,3811,Cedric Tang,NULL
24041,NULL,20325,Chad Tang,NULL
23660,NULL,11390,Christy Tang,NULL
21821,NULL,12632,Clayton Tang,NULL
14323,NULL,13484,Colin Tang,NULL
25731,NULL,12307,Colleen Tang,NULL
22649,NULL,20455,Corey Tang,NULL
19623,NULL,8724,Cristina Tang,NULL
25638,NULL,5303,Dale Tang,NULL
28677,NULL,11573,Damien Tang,NULL
16496,NULL,12207,Dawn Tang,NULL
22858,NULL,8835,Deborah Tang,NULL
12820,NULL,20235,Derek Tang,NULL
24132,NULL,4303,Devon Tang,NULL
20554,NULL,4637,Donna Tang,NULL
15178,NULL,9206,Drew Tang,NULL
20450,NULL,13183,Edwin Tang,NULL
26940,NULL,8165,Franklin Tang,NULL
21533,NULL,9237,Gilbert Tang,NULL
11466,NULL,9266,Grant Tang,NULL
24048,NULL,2582,Gregory Tang,NULL
21060,NULL,12965,Jaclyn Tang,NULL
14210,NULL,11486,Jenny Tang,NULL
27765,NULL,16886,Jerry Tang,NULL
17659,NULL,4690,Jodi Tang,NULL
15119,NULL,17041,Johnny Tang,NULL
14440,NULL,13582,Jon Tang,NULL
26589,NULL,19943,Julie Tang,NULL
20591,NULL,16546,Kara Tang,NULL
15397,NULL,5127,Karl Tang,NULL
14851,NULL,3486,Karla Tang,NULL
20036,NULL,4586,Kate Tang,NULL
14186,NULL,16329,Katrina Tang,NULL
17901,NULL,20492,Keith Tang,NULL
26964,NULL,12104,Kelli Tang,NULL
12616,NULL,16499,Kelsey Tang,NULL
20832,NULL,2493,Kelvin Tang,NULL
28477,NULL,2610,Kenneth Tang,NULL
25794,NULL,20571,Kristin Tang,NULL
13847,NULL,4134,Kurt Tang,NULL
22910,NULL,16377,Latoya Tang,NULL
28109,NULL,5188,Leonard Tang,NULL
24934,NULL,19817,Lindsay Tang,NULL
25308,NULL,20652,Lindsey Tang,NULL
18292,NULL,13077,Louis Tang,NULL
13167,NULL,16790,Mario Tang,NULL
11160,NULL,9050,Maurice Tang,NULL
13663,NULL,4364,Melvin Tang,NULL
16469,NULL,8382,Michele Tang,NULL
27129,NULL,4538,Mindy Tang,NULL
14248,NULL,16452,Misty Tang,NULL
15630,NULL,16589,Nichole Tang,NULL
12282,NULL,5249,Nicolas Tang,NULL
27485,NULL,4425,Nina Tang,NULL
24027,NULL,12730,Omar Tang,NULL
25184,NULL,20411,Peter Tang,NULL
12479,NULL,8770,Priscilla Tang,NULL
11908,NULL,12848,Rafael Tang,NULL
22466,NULL,9498,Raul Tang,NULL
23619,NULL,16992,Ricardo Tang,NULL
20945,NULL,13285,Roger Tang,NULL
18632,NULL,16848,Russell Tang,NULL
15823,NULL,8507,Sharon Tang,NULL
27445,NULL,17083,Shaun Tang,NULL
25832,NULL,20369,Shawn Tang,NULL
18031,NULL,3555,Shawna Tang,NULL
28470,NULL,11889,Tamara Tang,NULL
28467,NULL,8613,Tasha Tang,NULL
17303,NULL,4244,Terrence Tang,NULL
14790,NULL,17219,Terry Tang,NULL
29479,NULL,4191,Tommy Tang,NULL
19930,NULL,17170,Tony Tang,NULL
20917,NULL,8449,Tonya Tang,NULL
17851,NULL,2380,Warren Tang,NULL
13090,NULL,9101,Wayne Tang,NULL
25939,NULL,13380,Willie Tang,NULL
20504,NULL,12045,Rakesh Tangirala,NULL
14588,NULL,18275,Alexander Taylor,NULL
20079,NULL,10715,Alexandra Taylor,NULL
20105,NULL,12007,Alexis Taylor,NULL
26198,NULL,11533,Alyssa Taylor,NULL
28985,NULL,18882,Andrew Taylor,NULL
23028,NULL,12183,Anna Taylor,NULL
22335,NULL,18614,Anthony Taylor,NULL
18215,NULL,12421,Ashley Taylor,NULL
19799,NULL,18233,Austin Taylor,NULL
11727,NULL,18039,Benjamin Taylor,NULL
17889,NULL,4155,Blake Taylor,NULL
27737,NULL,18221,Brandon Taylor,NULL
17027,NULL,11719,Brianna Taylor,NULL
12445,NULL,17653,Cameron Taylor,NULL
13792,NULL,4852,Charles Taylor,NULL
20433,NULL,11583,Chloe Taylor,NULL
20764,NULL,18108,Christian Taylor,NULL
21171,NULL,18109,Christopher Taylor,NULL
26626,NULL,4466,Dalton Taylor,NULL
25208,NULL,18489,Daniel Taylor,NULL
15991,NULL,17926,David Taylor,NULL
16655,NULL,11492,Destiny Taylor,NULL
12248,NULL,4921,Devin Taylor,NULL
27992,NULL,18476,Dylan Taylor,NULL
17796,NULL,5014,Eduardo Taylor,NULL
17442,NULL,4240,Edward Taylor,NULL
21901,NULL,11914,Elizabeth Taylor,NULL
17169,NULL,12236,Emily Taylor,NULL
14912,NULL,11860,Emma Taylor,NULL
22555,NULL,17921,Ethan Taylor,NULL
12135,NULL,3849,Fernando Taylor,NULL
24073,NULL,11308,Grace Taylor,NULL
11683,NULL,17902,Greg Taylor,NULL
20785,NULL,11224,Isabella Taylor,NULL
15331,NULL,18691,Jacob Taylor,NULL
11137,NULL,11395,Jasmine Taylor,NULL
18470,NULL,11091,Jennifer Taylor,NULL
29012,NULL,3991,Jeremiah Taylor,NULL
11935,NULL,12095,Jessica Taylor,NULL
23259,NULL,18329,John Taylor,NULL
17549,NULL,17663,Jonathan Taylor,NULL
27201,NULL,17322,Jose Taylor,NULL
12289,NULL,18925,Joseph Taylor,NULL
28130,NULL,18776,Joshua Taylor,NULL
15838,NULL,11048,Julia Taylor,NULL
28066,NULL,18064,Justin Taylor,NULL
18574,NULL,11131,Kaitlyn Taylor,NULL
18607,NULL,10816,Katherine Taylor,NULL
27248,NULL,11961,Kayla Taylor,NULL
14594,NULL,11632,Lauren Taylor,NULL
13522,NULL,17753,Logan Taylor,NULL
11523,NULL,4785,Lucas Taylor,NULL
11802,NULL,12326,Madison Taylor,NULL
18944,NULL,4615,Marcus Taylor,NULL
20511,NULL,18832,Matthew Taylor,NULL
11404,NULL,11679,Megan Taylor,NULL
27907,NULL,18730,Michael Taylor,NULL
23491,NULL,4077,Miguel Taylor,NULL
16879,NULL,11180,Morgan Taylor,NULL
14338,NULL,11265,Natalie Taylor,NULL
26521,NULL,17815,Nathan Taylor,NULL
15386,NULL,18995,Nicholas Taylor,NULL
11538,NULL,11443,Nicole Taylor,NULL
18979,NULL,17165,Noah Taylor,NULL
26341,NULL,11762,Olivia Taylor,NULL
13886,NULL,11347,Rachel Taylor,NULL
22789,NULL,5092,Richard Taylor,NULL
21146,NULL,17179,Robert Taylor,NULL
17025,NULL,17995,Ryan Taylor,NULL
12773,NULL,12375,Samantha Taylor,NULL
16872,NULL,17817,Samuel Taylor,NULL
23856,NULL,12469,Sarah Taylor,NULL
26509,NULL,4309,Seth Taylor,NULL
15905,NULL,12143,Taylor Taylor,NULL
23493,NULL,17412,Thomas Taylor,NULL
12032,NULL,18598,Tyler Taylor,NULL
26013,NULL,11808,Victoria Taylor,NULL
15839,NULL,18409,William Taylor,NULL
27295,NULL,3765,Wyatt Taylor,NULL
27082,NULL,18451,Zachary Taylor,NULL
26507,NULL,12047,Abhijit Thakur,NULL
23803,NULL,18290,Bernard Thames,NULL
27232,NULL,18623,Ram Thirunavukkarasu,NULL
23172,NULL,10718,Alexandra Thomas,NULL
26107,NULL,12009,Alexis Thomas,NULL
20894,NULL,11539,Alyssa Thomas,NULL
29004,NULL,18886,Andrew Thomas,NULL
14624,NULL,11595,Anna Thomas,NULL
12188,NULL,12425,Ashley Thomas,NULL
21295,NULL,18077,Benjamin Thomas,NULL
29242,NULL,4158,Blake Thomas,NULL
21770,NULL,18278,Brandon Thomas,NULL
15302,NULL,11722,Brianna Thomas,NULL
29325,NULL,17446,Cameron Thomas,NULL
25094,NULL,4854,Charles Thomas,NULL
11282,NULL,18134,Christian Thomas,NULL
20242,NULL,18137,Christopher Thomas,NULL
23009,NULL,4468,Dalton Thomas,NULL
24262,NULL,18624,Daniel Thomas,NULL
16836,NULL,17938,David Thomas,NULL
24317,NULL,4927,Devin Thomas,NULL
19873,NULL,18497,Dylan Thomas,NULL
14249,NULL,5017,Eduardo Thomas,NULL
19147,NULL,4242,Edward Thomas,NULL
15282,NULL,11918,Elizabeth Thomas,NULL
21803,NULL,12242,Emily Thomas,NULL
18904,NULL,11864,Emma Thomas,NULL
25259,NULL,17939,Ethan Thomas,NULL
23671,NULL,3852,Fernando Thomas,NULL
17031,NULL,11311,Grace Thomas,NULL
14295,NULL,12287,Hannah Thomas,NULL
22863,NULL,17911,Hunter Thomas,NULL
19118,NULL,4705,Ian Thomas,NULL
27265,NULL,11227,Isabella Thomas,NULL
19991,NULL,18694,Jacob Thomas,NULL
19243,NULL,17614,James Thomas,NULL
13424,NULL,11400,Jasmine Thomas,NULL
21273,NULL,11094,Jennifer Thomas,NULL
18372,NULL,3994,Jeremiah Thomas,NULL
16848,NULL,12099,Jessica Thomas,NULL
14657,NULL,18344,John Thomas,NULL
19777,NULL,17686,Jonathan Thomas,NULL
26960,NULL,17345,Jose Thomas,NULL
27989,NULL,18929,Joseph Thomas,NULL
18643,NULL,18782,Joshua Thomas,NULL
13400,NULL,11050,Julia Thomas,NULL
25860,NULL,17872,Justin Thomas,NULL
19896,NULL,11133,Kaitlyn Thomas,NULL
26536,NULL,10820,Katherine Thomas,NULL
19444,NULL,11963,Kayla Thomas,NULL
27640,NULL,11637,Lauren Thomas,NULL
14091,NULL,17758,Logan Thomas,NULL
13315,NULL,4787,Lucas Thomas,NULL
13389,NULL,12330,Madison Thomas,NULL
29268,NULL,4618,Marcus Thomas,NULL
13239,NULL,18835,Matthew Thomas,NULL
29071,NULL,11683,Megan Thomas,NULL
25183,NULL,18734,Michael Thomas,NULL
25480,NULL,4081,Miguel Thomas,NULL
12771,NULL,11183,Morgan Thomas,NULL
23350,NULL,11270,Natalie Thomas,NULL
20330,NULL,17826,Nathan Thomas,NULL
11795,NULL,11448,Nicole Thomas,NULL
18352,NULL,17181,Noah Thomas,NULL
23688,NULL,11764,Olivia Thomas,NULL
20767,NULL,11351,Rachel Thomas,NULL
27557,NULL,5094,Richard Thomas,NULL
15499,NULL,17195,Robert Thomas,NULL
22532,NULL,17998,Ryan Thomas,NULL
21690,NULL,12377,Samantha Thomas,NULL
25004,NULL,17844,Samuel Thomas,NULL
11173,NULL,12474,Sarah Thomas,NULL
14567,NULL,4311,Seth Thomas,NULL
14322,NULL,10769,Sydney Thomas,NULL
29275,NULL,12146,Taylor Thomas,NULL
21629,NULL,17422,Thomas Thomas,NULL
15536,NULL,11810,Victoria Thomas,NULL
21614,NULL,18413,William Thomas,NULL
12431,NULL,3768,Wyatt Thomas,NULL
12146,NULL,4390,Xavier Thomas,NULL
28045,NULL,18556,Zachary Thomas,NULL
24332,NULL,12057,Abigail Thompson,NULL
27114,NULL,18305,Alexander Thompson,NULL
28638,NULL,10728,Alexandra Thompson,NULL
19002,NULL,12015,Alexis Thompson,NULL
18638,NULL,11545,Alyssa Thompson,NULL
27200,NULL,11602,Anna Thompson,NULL
13850,NULL,18316,Anthony Thompson,NULL
15104,NULL,12436,Ashley Thompson,NULL
12513,NULL,17419,Austin Thompson,NULL
19435,NULL,18183,Benjamin Thompson,NULL
18390,NULL,4169,Blake Thompson,NULL
15311,NULL,18391,Brandon Thompson,NULL
18642,NULL,11729,Brianna Thompson,NULL
16620,NULL,17515,Cameron Thompson,NULL
13724,NULL,4863,Charles Thompson,NULL
15743,NULL,11012,Chloe Thompson,NULL
19815,NULL,18192,Christian Thompson,NULL
13028,NULL,4475,Dalton Thompson,NULL
21776,NULL,18488,Daniel Thompson,NULL
20067,NULL,11503,Destiny Thompson,NULL
20708,NULL,4937,Devin Thompson,NULL
26108,NULL,18512,Dylan Thompson,NULL
19157,NULL,5023,Eduardo Thompson,NULL
15290,NULL,4253,Edward Thompson,NULL
11864,NULL,11924,Elizabeth Thompson,NULL
15489,NULL,12249,Emily Thompson,NULL
19445,NULL,11874,Emma Thompson,NULL
19989,NULL,17957,Ethan Thompson,NULL
16350,NULL,3860,Fernando Thompson,NULL
15742,NULL,11320,Grace Thompson,NULL
26262,NULL,12294,Hannah Thompson,NULL
12976,NULL,17150,Hunter Thompson,NULL
18756,NULL,11236,Isabella Thompson,NULL
21153,NULL,17628,James Thompson,NULL
18659,NULL,11409,Jasmine Thompson,NULL
23063,NULL,11101,Jennifer Thompson,NULL
14592,NULL,12107,Jessica Thompson,NULL
21316,NULL,18359,John Thompson,NULL
27017,NULL,17700,Jonathan Thompson,NULL
23731,NULL,17379,Jose Thompson,NULL
20114,NULL,18948,Joseph Thompson,NULL
25999,NULL,18793,Joshua Thompson,NULL
29350,NULL,11059,Julia Thompson,NULL
22954,NULL,18074,Justin Thompson,NULL
12430,NULL,11142,Kaitlyn Thompson,NULL
27990,NULL,10829,Katherine Thompson,NULL
12363,NULL,11974,Kayla Thompson,NULL
12088,NULL,11648,Lauren Thompson,NULL
26522,NULL,17770,Logan Thompson,NULL
21277,NULL,4795,Lucas Thompson,NULL
18788,NULL,12338,Madison Thompson,NULL
22127,NULL,4628,Marcus Thompson,NULL
17578,NULL,11692,Megan Thompson,NULL
26148,NULL,18743,Michael Thompson,NULL
25179,NULL,4091,Miguel Thompson,NULL
24011,NULL,11192,Morgan Thompson,NULL
13904,NULL,11278,Natalie Thompson,NULL
25523,NULL,17841,Nathan Thompson,NULL
11252,NULL,19006,Nicholas Thompson,NULL
16150,NULL,11460,Nicole Thompson,NULL
14547,NULL,17307,Noah Thompson,NULL
15408,NULL,11774,Olivia Thompson,NULL
27108,NULL,11363,Rachel Thompson,NULL
14368,NULL,4539,Richard Thompson,NULL
21065,NULL,17222,Robert Thompson,NULL
11330,NULL,17961,Ryan Thompson,NULL
25075,NULL,12389,Samantha Thompson,NULL
15970,NULL,17690,Samuel Thompson,NULL
12423,NULL,12482,Sarah Thompson,NULL
21809,NULL,10777,Sydney Thompson,NULL
21736,NULL,17433,Thomas Thompson,NULL
27502,NULL,18515,Tyler Thompson,NULL
13857,NULL,11818,Victoria Thompson,NULL
22866,NULL,18249,William Thompson,NULL
17194,NULL,3775,Wyatt Thompson,NULL
15761,NULL,4397,Xavier Thompson,NULL
26018,NULL,18568,Zachary Thompson,NULL
12890,NULL,4320,Steven Thorpe,NULL
25367,NULL,3940,Abigail Torres,NULL
19534,NULL,14356,Adrian Torres,NULL
11482,NULL,7115,Adrienne Torres,NULL
18512,NULL,14324,Alex Torres,NULL
27685,NULL,2810,Alfredo Torres,NULL
21244,NULL,8683,Allison Torres,NULL
14036,NULL,3011,Amanda Torres,NULL
22441,NULL,8685,Andrea Torres,NULL
24102,NULL,2744,Andy Torres,NULL
21290,NULL,14321,Angel Torres,NULL
12845,NULL,8151,Angela Torres,NULL
28571,NULL,3641,Anna Torres,NULL
18623,NULL,14373,Anne Torres,NULL
22277,NULL,8152,Arianna Torres,NULL
23241,NULL,6957,Armando Torres,NULL
20594,NULL,10966,Arthur Torres,NULL
16571,NULL,6027,Audrey Torres,NULL
18259,NULL,8673,Bailey Torres,NULL
24623,NULL,6093,Beth Torres,NULL
16286,NULL,15755,Billy Torres,NULL
13747,NULL,14334,Brian Torres,NULL
13685,NULL,13614,Briana Torres,NULL
14116,NULL,19214,Brianna Torres,NULL
12552,NULL,10870,Bruce Torres,NULL
21607,NULL,14335,Bryce Torres,NULL
18561,NULL,9694,Carol Torres,NULL
15261,NULL,10011,Carolyn Torres,NULL
25372,NULL,17869,Carrie Torres,NULL
26792,NULL,19159,Casey Torres,NULL
13171,NULL,8686,Catherine Torres,NULL
11644,NULL,14361,Charles Torres,NULL
25727,NULL,6193,Cheryl Torres,NULL
21504,NULL,20261,Chloe Torres,NULL
20746,NULL,8691,Christina Torres,NULL
11687,NULL,14358,Cody Torres,NULL
13302,NULL,14345,Cole Torres,NULL
23503,NULL,14386,Dalton Torres,NULL
26907,NULL,17824,Dana Torres,NULL
22947,NULL,8687,Danielle Torres,NULL
16994,NULL,9805,Deanna Torres,NULL
11550,NULL,6061,Deb Torres,NULL
14691,NULL,19115,Derrick Torres,NULL
23852,NULL,13858,Desiree Torres,NULL
25385,NULL,20037,Destiny Torres,NULL
23752,NULL,14363,Devin Torres,NULL
17685,NULL,18662,Diana Torres,NULL
25211,NULL,15585,Diane Torres,NULL
17288,NULL,20528,Dwayne Torres,NULL
21985,NULL,6690,Eddie Torres,NULL
15314,NULL,14367,Eduardo Torres,NULL
11730,NULL,19515,Emma Torres,NULL
14919,NULL,19285,Erik Torres,NULL
26994,NULL,18705,Erika Torres,NULL
12182,NULL,8145,Erin Torres,NULL
19543,NULL,14325,Evan Torres,NULL
14376,NULL,8156,Faith Torres,NULL
17223,NULL,2494,Francis Torres,NULL
16582,NULL,18343,Frank Torres,NULL
12142,NULL,8676,Gabriella Torres,NULL
21417,NULL,3316,Gabrielle Torres,NULL
26954,NULL,10774,Gerald Torres,NULL
17904,NULL,15058,Gina Torres,NULL
26041,NULL,16487,Gloria Torres,NULL
21615,NULL,19616,Grace Torres,NULL
18648,NULL,3167,Hailey Torres,NULL
23283,NULL,3397,Haley Torres,NULL
17700,NULL,14722,Hector Torres,NULL
17207,NULL,14377,Ian Torres,NULL
25441,NULL,2408,Isabella Torres,NULL
23277,NULL,14323,Isaiah Torres,NULL
21976,NULL,8153,Jacqueline Torres,NULL
27464,NULL,6360,Jacquelyn Torres,NULL
25358,NULL,8146,Jade Torres,NULL
23295,NULL,7067,Jaime Torres,NULL
26542,NULL,14661,Jamie Torres,NULL
16354,NULL,8678,Janet Torres,NULL
23985,NULL,6253,Janet Torres,NULL
29243,NULL,14349,Jared Torres,NULL
11216,NULL,19820,Jasmine Torres,NULL
12274,NULL,13639,Javier Torres,NULL
16388,NULL,10337,Jay Torres,NULL
15472,NULL,20471,Jennifer Torres,NULL
13205,NULL,7706,Jerome Torres,NULL
25181,NULL,14328,Jesse Torres,NULL
27015,NULL,3488,Jessica Torres,NULL
24464,NULL,13984,Joanna Torres,NULL
11816,NULL,11061,Joe Torres,NULL
17273,NULL,14490,Jonathon Torres,NULL
26362,NULL,14124,Joy Torres,NULL
26783,NULL,14339,Juan Torres,NULL
12746,NULL,12558,Juan Torres,NULL
23565,NULL,20362,Julia Torres,NULL
22460,NULL,7009,Julio Torres,NULL
18806,NULL,20584,Kaitlyn Torres,NULL
18486,NULL,10551,Kari Torres,NULL
20804,NULL,8679,Katelyn Torres,NULL
21709,NULL,2937,Katherine Torres,NULL
15260,NULL,18576,Kathleen Torres,NULL
19569,NULL,16043,Kellie Torres,NULL
14585,NULL,8137,Kimberly Torres,NULL
17004,NULL,14228,Krista Torres,NULL
14884,NULL,9593,Kristi Torres,NULL
13035,NULL,14333,Kristy Torres,NULL
16897,NULL,3714,Lauren Torres,NULL
15671,NULL,14452,Lawrence Torres,NULL
18818,NULL,14381,Lucas Torres,NULL
28153,NULL,8675,Mackenzie Torres,NULL
16065,NULL,8138,Makayla Torres,NULL
11765,NULL,15703,Marc Torres,NULL
25497,NULL,14375,Marcus Torres,NULL
16792,NULL,3241,Maria Torres,NULL
16380,NULL,8148,Mariah Torres,NULL
23925,NULL,10116,Marie Torres,NULL
27885,NULL,6907,Marvin Torres,NULL
18900,NULL,14531,Mathew Torres,NULL
25797,NULL,2695,Max Torres,NULL
23854,NULL,19107,Megan Torres,NULL
21256,NULL,18800,Meghan Torres,NULL
19171,NULL,8149,Melanie Torres,NULL
14033,NULL,14070,Melinda Torres,NULL
17804,NULL,16969,Melody Torres,NULL
17472,NULL,10649,Meredith Torres,NULL
16176,NULL,9019,Michele Torres,NULL
25235,NULL,13775,Monique Torres,NULL
21719,NULL,20688,Morgan Torres,NULL
14061,NULL,17425,Naomi Torres,NULL
18383,NULL,2708,Natalie Torres,NULL
26889,NULL,18755,Natasha Torres,NULL
20690,NULL,14336,Nathaniel Torres,NULL
17305,NULL,6858,Neil Torres,NULL
25804,NULL,19290,Nelson Torres,NULL
26014,NULL,19321,Olivia Torres,NULL
27896,NULL,18859,Orlando Torres,NULL
15055,NULL,14332,Patrick Torres,NULL
16958,NULL,11710,Pedro Torres,NULL
18941,NULL,19202,Philip Torres,NULL
25646,NULL,14973,Randall Torres,NULL
29394,NULL,6519,Raquel Torres,NULL
28711,NULL,9906,Rebekah Torres,NULL
19510,NULL,15014,Renee Torres,NULL
12040,NULL,14369,Richard Torres,NULL
21680,NULL,15599,Ricky Torres,NULL
20535,NULL,8158,Riley Torres,NULL
13864,NULL,13735,Robin Torres,NULL
25570,NULL,13105,Robyn Torres,NULL
22520,NULL,13690,Rodney Torres,NULL
25551,NULL,11814,Ross Torres,NULL
27951,NULL,11163,Roy Torres,NULL
11002,NULL,11269,Ruben Torres,NULL
20425,NULL,14179,Sabrina Torres,NULL
18399,NULL,8677,Sara Torres,NULL
23669,NULL,14329,Sean Torres,NULL
25831,NULL,14344,Sebastian Torres,NULL
28006,NULL,14383,Seth Torres,NULL
12612,NULL,20118,Shannon Torres,NULL
13683,NULL,14622,Sheila Torres,NULL
17954,NULL,8142,Shelby Torres,NULL
14772,NULL,18616,Stacy Torres,NULL
11182,NULL,3087,Stephanie Torres,NULL
17666,NULL,14354,Steven Torres,NULL
17629,NULL,10443,Tabitha Torres,NULL
23986,NULL,14032,Tanya Torres,NULL
16666,NULL,3564,Taylor Torres,NULL
16188,NULL,15208,Teresa Torres,NULL
13577,NULL,6741,Theodore Torres,NULL
21202,NULL,13904,Theresa Torres,NULL
18030,NULL,19242,Victor Torres,NULL
17551,NULL,19406,Victoria Torres,NULL
26784,NULL,13598,Walter Torres,NULL
18269,NULL,13947,Wendy Torres,NULL
16840,NULL,14385,Xavier Torres,NULL
22348,NULL,8688,Zoe Torres,NULL
14077,NULL,14350,Bryan Townsend,NULL
18467,NULL,10232,Darren Townsend,NULL
23621,NULL,14285,Felicia Townsend,NULL
26503,NULL,14387,Jeremiah Townsend,NULL
11134,NULL,18439,Larry Townsend,NULL
12864,NULL,8133,Michelle Townsend,NULL
19359,NULL,14815,Roberto Townsend,NULL
12367,NULL,8143,Trinity Townsend,NULL
24466,NULL,8690,Alexa Travers,NULL
19406,NULL,8135,Brooke Travers,NULL
12587,NULL,14763,Danny Travers,NULL
11836,NULL,14352,Garrett Travers,NULL
13828,NULL,5585,Jessie Travers,NULL
16602,NULL,15097,Jill Travers,NULL
12674,NULL,15651,Jimmy Travers,NULL
22830,NULL,14412,Lee Travers,NULL
29420,NULL,13818,Linda Travers,NULL
26397,NULL,14583,Micheal Travers,NULL
19462,NULL,8155,Paige Travers,NULL
28488,NULL,7766,Reginald Travers,NULL
28363,NULL,8680,Savannah Travers,NULL
28265,NULL,16029,Shirleen Travers,NULL
19656,NULL,2855,Sydney Travers,NULL
14558,NULL,2784,Marcel Truempy,NULL
16109,NULL,16039,Adam Turner,NULL
23033,NULL,16050,Alex Turner,NULL
14513,NULL,9588,Alexandra Turner,NULL
25000,NULL,9630,Allison Turner,NULL
20318,NULL,9595,Amanda Turner,NULL
11230,NULL,9612,Amber Turner,NULL
20209,NULL,9633,Andrea Turner,NULL
16278,NULL,16046,Angel Turner,NULL
18101,NULL,9619,Bailey Turner,NULL
12136,NULL,4209,Blake Turner,NULL
18344,NULL,16031,Caleb Turner,NULL
20033,NULL,16045,Carlos Turner,NULL
