CustomerID,StoreID,PersonID,CustomerName,PointOfContact,MostRecentOrderDate
28076,NULL,17590,Logan Williams,NULL,26/05/2014
22997,NULL,4773,Lucas Williams,NULL,18/01/2014
21198,NULL,12315,Madison Williams,NULL,03/03/2014
22298,NULL,4603,Marcus Williams,NULL,24/12/2013
28979,NULL,18817,Matthew Williams,NULL,24/08/2013
12884,NULL,11669,Megan Williams,NULL,16/02/2014
25412,NULL,18717,Michael Williams,NULL,22/11/2013
20789,NULL,4063,Miguel Williams,NULL,12/09/2013
20373,NULL,11166,Morgan Williams,NULL,10/04/2014
20937,NULL,11254,Natalie Williams,NULL,04/02/2014
25200,NULL,17733,Nathan Williams,NULL,27/05/2014
25809,NULL,18977,Nicholas Williams,NULL,27/01/2014
18384,NULL,11432,Nicole Williams,NULL,12/07/2013
25285,NULL,17281,Noah Williams,NULL,14/11/2013
21811,NULL,11748,Olivia Williams,NULL,29/04/2014
18924,NULL,11338,Rachel Williams,NULL,05/11/2013
17993,NULL,5079,Richard Williams,NULL,06/07/2013
22873,NULL,17350,Robert Williams,NULL,21/12/2013
22247,NULL,17977,Ryan Williams,NULL,14/12/2013
13875,NULL,12362,Samantha Williams,NULL,26/06/2014
18424,NULL,17751,Samuel Williams,NULL,08/08/2013
28077,NULL,12459,Sarah Williams,NULL,04/11/2013
11663,NULL,4296,Seth Williams,NULL,18/07/2013
15334,NULL,10748,Sydney Williams,NULL,29/05/2014
13426,NULL,12130,Taylor Williams,NULL,09/10/2013
29246,NULL,17354,Thomas Williams,NULL,02/03/2014
18912,NULL,18494,Tyler Williams,NULL,07/11/2013
21253,NULL,11794,Victoria Williams,NULL,24/02/2014
21163,NULL,18387,William Williams,NULL,30/06/2014
19614,NULL,3754,Wyatt Williams,NULL,09/10/2013
16013,NULL,4378,Xavier Williams,NULL,20/07/2013
27099,NULL,18283,Zachary Williams,NULL,26/10/2012
13227,NULL,18270,Alexander Wilson,NULL,14/09/2013
25195,NULL,10711,Alexandra Wilson,NULL,12/01/2014
29217,NULL,12005,Alexis Wilson,NULL,20/09/2013
12897,NULL,11529,Alyssa Wilson,NULL,05/02/2014
18236,NULL,18878,Andrew Wilson,NULL,20/03/2014
21639,NULL,18607,Anthony Wilson,NULL,11/01/2014
18762,NULL,12043,Arthur Wilson,NULL,19/04/2014
26712,NULL,12417,Ashley Wilson,NULL,31/12/2013
14443,NULL,17981,Benjamin Wilson,NULL,21/08/2013
20195,NULL,4151,Blake Wilson,NULL,02/11/2013
23334,NULL,18444,Brandon Wilson,NULL,31/12/2013
21498,NULL,17650,Cameron Wilson,NULL,16/04/2014
14599,NULL,4848,Charles Wilson,NULL,08/12/2013
11640,NULL,11577,Chloe Wilson,NULL,31/05/2014
27085,NULL,18040,Christian Wilson,NULL,26/10/2012
16014,NULL,18091,Christopher Wilson,NULL,02/01/2014
18543,NULL,4460,Dalton Wilson,NULL,11/03/2014
14281,NULL,18672,Daniel Wilson,NULL,14/02/2014
15908,NULL,17880,David Wilson,NULL,12/12/2013
11021,NULL,11489,Destiny Wilson,NULL,25/06/2013
12528,NULL,4919,Devin Wilson,NULL,28/01/2014
15309,NULL,18311,Dylan Wilson,NULL,02/04/2014
15323,NULL,5013,Eduardo Wilson,NULL,22/04/2014
26562,NULL,4236,Edward Wilson,NULL,17/03/2014
11508,NULL,11912,Elizabeth Wilson,NULL,14/10/2013
17400,NULL,12231,Emily Wilson,NULL,11/02/2014
27575,NULL,11857,Emma Wilson,NULL,02/05/2013
21611,NULL,17909,Ethan Wilson,NULL,27/07/2013
16643,NULL,3845,Fernando Wilson,NULL,13/10/2013
17539,NULL,11306,Grace Wilson,NULL,09/04/2014
24087,NULL,12278,Hannah Wilson,NULL,28/04/2014
27230,NULL,17899,Hunter Wilson,NULL,18/12/2013
28354,NULL,4698,Ian Wilson,NULL,26/01/2012
15078,NULL,18687,Jacob Wilson,NULL,27/05/2014
29199,NULL,17541,James Wilson,NULL,06/02/2014
17329,NULL,11393,Jasmine Wilson,NULL,03/11/2013
14435,NULL,11089,Jennifer Wilson,NULL,12/01/2014
28341,NULL,3988,Jeremy Wilson,NULL,27/01/2014
11318,NULL,12090,Jessica Wilson,NULL,10/04/2014
14290,NULL,17642,Jonathan Wilson,NULL,23/11/2013
25464,NULL,17311,Jose Wilson,NULL,21/05/2014
24520,NULL,18918,Joseph Wilson,NULL,28/11/2013
28606,NULL,18770,Joshua Wilson,NULL,11/08/2013
15396,NULL,11046,Julia Wilson,NULL,26/01/2014
11842,NULL,18055,Justin Wilson,NULL,06/05/2014
11691,NULL,11127,Kaitlyn Wilson,NULL,19/10/2013
17582,NULL,10811,Katherine Wilson,NULL,19/04/2014
28361,NULL,11954,Kayla Wilson,NULL,13/03/2014
14887,NULL,11627,Lauren Wilson,NULL,07/09/2013
12121,NULL,17739,Logan Wilson,NULL,29/12/2013
27622,NULL,4783,Lucas Wilson,NULL,02/02/2014
19828,NULL,12322,Madison Wilson,NULL,19/01/2014
12975,NULL,4612,Marcus Wilson,NULL,14/03/2014
12937,NULL,11677,Megan Wilson,NULL,04/01/2014
22250,NULL,18725,Michael Wilson,NULL,27/11/2013
13414,NULL,4075,Miguel Wilson,NULL,06/10/2013
28493,NULL,11178,Morgan Wilson,NULL,30/12/2013
15394,NULL,11262,Natalie Wilson,NULL,27/01/2014
13936,NULL,17812,Nathan Wilson,NULL,10/04/2014
23490,NULL,18987,Nicholas Wilson,NULL,13/10/2013
27375,NULL,11441,Nicole Wilson,NULL,20/08/2013
29044,NULL,11756,Olivia Wilson,NULL,04/11/2013
14414,NULL,11345,Rachel Wilson,NULL,29/11/2013
23520,NULL,5089,Richard Wilson,NULL,23/02/2014
22035,NULL,17988,Ryan Wilson,NULL,31/08/2013
25947,NULL,17790,Sam Wilson,NULL,16/01/2014
28229,NULL,12373,Samantha Wilson,NULL,21/01/2014
27098,NULL,12465,Sarah Wilson,NULL,18/01/2014
16957,NULL,4306,Seth Wilson,NULL,23/05/2014
17109,NULL,10759,Sydney Wilson,NULL,09/08/2013
23384,NULL,12139,Taylor Wilson,NULL,21/02/2014
15573,NULL,17399,Thomas Wilson,NULL,07/03/2014
15879,NULL,18575,Tyler Wilson,NULL,15/01/2014
27536,NULL,11803,Victoria Wilson,NULL,27/04/2013
15946,NULL,3761,Wyatt Wilson,NULL,22/09/2013
25558,NULL,18380,Zachary Wilson,NULL,03/03/2014
22675,NULL,10700,Alexandra Winston,NULL,15/02/2014
25964,NULL,18666,Christopher Winston,NULL,17/02/2014
13427,NULL,5619,Connor Winston,NULL,21/10/2013
21622,NULL,6523,Ethan Winston,NULL,15/02/2014
14243,NULL,12792,Gregory Winston,NULL,06/09/2013
18577,NULL,7521,Isabelle Winston,NULL,05/08/2013
27539,NULL,17850,Samuel Winston,NULL,26/04/2014
15962,NULL,18171,Benjamin Winter,NULL,25/04/2014
21386,NULL,3953,Abigail Wood,NULL,28/05/2014
14747,NULL,12896,Aidan Wood,NULL,28/02/2014
28797,NULL,2799,Alexandra Wood,NULL,19/10/2011
24824,NULL,7602,Alexandria Wood,NULL,16/06/2012
23252,NULL,7097,Alexia Wood,NULL,20/07/2013
13985,NULL,12745,Alexis Wood,NULL,22/09/2013
25879,NULL,20175,Alyssa Wood,NULL,17/01/2014
28068,NULL,3025,Amanda Wood,NULL,28/04/2014
26102,NULL,7433,Ana Wood,NULL,31/08/2013
25348,NULL,7644,Angela Wood,NULL,04/10/2013
17174,NULL,7130,Angelica Wood,NULL,18/11/2013
26473,NULL,3657,Anna Wood,NULL,05/01/2014
29216,NULL,13184,Antonio Wood,NULL,29/06/2014
19701,NULL,7690,Arianna Wood,NULL,22/08/2013
18861,NULL,12562,Ashley Wood,NULL,12/03/2014
26519,NULL,19238,Brianna Wood,NULL,26/01/2014
28777,NULL,7174,Brittany Wood,NULL,26/04/2014
25203,NULL,6774,Caroline Wood,NULL,13/08/2013
21616,NULL,13236,Carson Wood,NULL,17/09/2013
15547,NULL,6812,Cassidy Wood,NULL,27/05/2014
23878,NULL,20287,Chloe Wood,NULL,09/05/2014
22782,NULL,12941,Dakota Wood,NULL,22/12/2013
13432,NULL,13448,Dalton Wood,NULL,27/08/2013
13824,NULL,20062,Destiny Wood,NULL,22/03/2014
17530,NULL,14284,Devin Wood,NULL,23/12/2013
29138,NULL,13728,Eduardo Wood,NULL,16/11/2013
11210,NULL,13628,Edward Wood,NULL,06/02/2014
26312,NULL,12656,Elizabeth Wood,NULL,08/06/2013
11161,NULL,12985,Emily Wood,NULL,13/04/2014
21524,NULL,7808,Faith Wood,NULL,30/06/2014
24253,NULL,13097,Fernando Wood,NULL,11/03/2014
28787,NULL,3332,Gabrielle Wood,NULL,26/02/2014
16964,NULL,13277,Gavin Wood,NULL,23/11/2013
14241,NULL,19638,Grace Wood,NULL,31/12/2013
19282,NULL,3182,Hailey Wood,NULL,15/05/2014
12027,NULL,3409,Haley Wood,NULL,26/12/2013
12717,NULL,13021,Hannah Wood,NULL,08/04/2014
13359,NULL,13864,Ian Wood,NULL,09/04/2014
17377,NULL,7469,Isabel Wood,NULL,27/02/2014
19697,NULL,2519,Isabella Wood,NULL,26/11/2013
17451,NULL,7503,Isabelle Wood,NULL,27/03/2014
16705,NULL,7730,Jacqueline Wood,NULL,12/04/2014
13881,NULL,19841,Jasmine Wood,NULL,27/01/2014
26274,NULL,20495,Jennifer Wood,NULL,24/10/2013
27277,NULL,13493,Jeremy Wood,NULL,27/04/2013
11863,NULL,3506,Jessica Wood,NULL,04/02/2014
27569,NULL,7219,Jocelyn Wood,NULL,30/04/2014
24521,NULL,6854,Jordyn Wood,NULL,19/07/2013
12356,NULL,20387,Julia Wood,NULL,19/02/2014
18166,NULL,13319,Julian Wood,NULL,13/05/2014
21422,NULL,20605,Karen Wood,NULL,04/04/2014
13477,NULL,2951,Katherine Wood,NULL,27/11/2013
27565,NULL,12703,Kayla Wood,NULL,30/07/2013
28743,NULL,7538,Kelly Wood,NULL,09/03/2014
14267,NULL,19029,Lauren Wood,NULL,14/03/2014
23037,NULL,13909,Lucas Wood,NULL,23/06/2014
14573,NULL,13070,Madison Wood,NULL,26/02/2014
21931,NULL,13815,Marcus Wood,NULL,14/05/2014
12667,NULL,3258,Maria Wood,NULL,16/02/2014
11628,NULL,8075,Mariah Wood,NULL,31/08/2013
14386,NULL,7056,Marissa Wood,NULL,23/11/2013
16671,NULL,19132,Megan Wood,NULL,15/05/2014
23734,NULL,8114,Melanie Wood,NULL,14/12/2013
26594,NULL,7851,Melissa Wood,NULL,07/11/2013
16726,NULL,13541,Miguel Wood,NULL,28/05/2014
15854,NULL,7266,Miranda Wood,NULL,13/11/2013
18760,NULL,20706,Morgan Wood,NULL,30/07/2013
18787,NULL,7302,Mya Wood,NULL,17/02/2014
16010,NULL,19951,Nicole Wood,NULL,29/12/2013
19376,NULL,7773,Paige Wood,NULL,24/04/2014
20322,NULL,19742,Rachel Wood,NULL,27/05/2014
24377,NULL,13769,Richard Wood,NULL,03/04/2014
14705,NULL,7361,Riley Wood,NULL,30/03/2014
19022,NULL,12517,Samantha Wood,NULL,03/03/2014
26621,NULL,12615,Sarah Wood,NULL,03/03/2014
18679,NULL,13952,Seth Wood,NULL,22/04/2014
21722,NULL,13139,Spencer Wood,NULL,12/04/2014
13990,NULL,3102,Stephanie Wood,NULL,26/08/2013
23310,NULL,2869,Sydney Wood,NULL,09/06/2013
23801,NULL,3580,Taylor Wood,NULL,18/07/2013
17456,NULL,12816,Trevor Wood,NULL,12/11/2013
21915,NULL,12857,Tristan Wood,NULL,11/08/2013
16501,NULL,7395,Vanessa Wood,NULL,02/02/2014
12896,NULL,19429,Victoria Wood,NULL,30/08/2013
23732,NULL,13392,Xavier Wood,NULL,05/09/2013
12650,NULL,17137,Aaron Wright,NULL,25/11/2013
17525,NULL,17171,Adam Wright,NULL,18/01/2014
19758,NULL,17191,Alex Wright,NULL,06/08/2013
28995,NULL,10552,Alexandra Wright,NULL,01/11/2013
16084,NULL,10597,Allison Wright,NULL,17/05/2014
26317,NULL,10556,Amanda Wright,NULL,17/07/2013
23924,NULL,10569,Amber Wright,NULL,04/11/2013
15479,NULL,10601,Andrea Wright,NULL,22/04/2014
27845,NULL,17186,Angel Wright,NULL,04/04/2014
25484,NULL,10580,Bailey Wright,NULL,07/05/2014
24970,NULL,4186,Blake Wright,NULL,15/11/2013
15843,NULL,17158,Caleb Wright,NULL,15/02/2014
15515,NULL,17182,Carlos Wright,NULL,02/05/2014
12928,NULL,10582,Carol Wright,NULL,05/04/2014
14420,NULL,10537,Chloe Wright,NULL,01/12/2013
20139,NULL,17160,Connor Wright,NULL,04/10/2013
11953,NULL,10570,Courtney Wright,NULL,16/02/2014
26253,NULL,4495,Dalton Wright,NULL,11/11/2013
18605,NULL,4964,David Wright,NULL,05/04/2014
22744,NULL,3721,Edward Wright,NULL,02/03/2014
25577,NULL,17023,Elijah Wright,NULL,28/05/2014
14507,NULL,17173,Eric Wright,NULL,15/07/2013
13187,NULL,17200,Evan Wright,NULL,30/09/2013
12923,NULL,3883,Fernando Wright,NULL,04/03/2014
24403,NULL,17013,Gabriel Wright,NULL,08/06/2013
24336,NULL,10560,Gabrielle Wright,NULL,20/05/2014
26036,NULL,10561,Haley Wright,NULL,06/04/2014
27477,NULL,17143,Hunter Wright,NULL,30/11/2013
16903,NULL,4741,Ian Wright,NULL,14/04/2014
24770,NULL,17202,Isaac Wright,NULL,02/01/2014
25984,NULL,10548,Isabella Wright,NULL,02/03/2014
11629,NULL,17189,Isaiah Wright,NULL,18/09/2013
29075,NULL,17166,Jack Wright,NULL,02/09/2013
11698,NULL,17175,Jackson Wright,NULL,16/06/2014
16118,NULL,17118,James Wright,NULL,23/03/2014
24323,NULL,10587,Janet Wright,NULL,07/05/2014
11158,NULL,17031,Jason Wright,NULL,21/06/2013
11291,NULL,10573,Jenna Wright,NULL,21/06/2013
26505,NULL,10540,Jennifer Wright,NULL,07/07/2013
27223,NULL,4024,Jeremy Wright,NULL,26/08/2013
27199,NULL,17064,Jesse Wright,NULL,23/03/2014
16336,NULL,17122,Jonathan Wright,NULL,03/03/2014
15485,NULL,10574,Jordan Wright,NULL,12/08/2013
27065,NULL,17163,Jordan Wright,NULL,01/12/2013
12022,NULL,17151,Jose Wright,NULL,02/02/2014
11129,NULL,10538,Julia Wright,NULL,11/06/2013
13434,NULL,10541,Kaitlyn Wright,NULL,15/03/2014
14502,NULL,10590,Katelyn Wright,NULL,01/03/2014
25997,NULL,10554,Katherine Wright,NULL,28/03/2014
24855,NULL,10596,Kaylee Wright,NULL,20/07/2013
26096,NULL,17011,Kevin Wright,NULL,14/01/2014
23716,NULL,16997,Kyle Wright,NULL,16/09/2013
13783,NULL,17123,Logan Wright,NULL,08/02/2014
14271,NULL,4816,Lucas Wright,NULL,08/08/2013
18761,NULL,17114,Luis Wright,NULL,23/01/2014
21596,NULL,17162,Luke Wright,NULL,23/04/2014
12412,NULL,10581,Mackenzie Wright,NULL,13/04/2014
13325,NULL,4648,Marcus Wright,NULL,27/10/2013
16376,NULL,10559,Maria Wright,NULL,04/04/2014
18562,NULL,10568,Mary Wright,NULL,12/03/2014
16752,NULL,17201,Mason Wright,NULL,17/01/2014
25811,NULL,4113,Miguel Wright,NULL,01/07/2013
18828,NULL,10546,Morgan Wright,NULL,15/02/2014
13383,NULL,10549,Natalie Wright,NULL,05/04/2014
15984,NULL,17127,Nathan Wright,NULL,26/02/2014
17401,NULL,17146,Noah Wright,NULL,28/04/2014
28041,NULL,10563,Rebecca Wright,NULL,30/07/2011
24335,NULL,4569,Richard Wright,NULL,06/05/2014
15889,NULL,17147,Robert Wright,NULL,10/05/2014
26117,NULL,17141,Samuel Wright,NULL,23/10/2013
23111,NULL,10584,Sara Wright,NULL,28/10/2013
23108,NULL,10593,Savannah Wright,NULL,14/01/2014
18394,NULL,17069,Sean Wright,NULL,18/05/2014
18614,NULL,4342,Seth Wright,NULL,22/05/2014
19016,NULL,10578,Sierra Wright,NULL,16/05/2014
12189,NULL,10566,Sophia Wright,NULL,17/08/2013
27763,NULL,10557,Stephanie Wright,NULL,07/03/2014
25863,NULL,10553,Sydney Wright,NULL,26/12/2013
14044,NULL,17155,Thomas Wright,NULL,04/11/2013
24928,NULL,17071,Timothy Wright,NULL,13/09/2013
17150,NULL,3796,Wyatt Wright,NULL,18/11/2013
16690,NULL,5798,Aimee Wu,NULL,03/03/2014
18455,NULL,12479,Alejandro Wu,NULL,18/04/2014
23654,NULL,11950,Alisha Wu,NULL,29/12/2013
19790,NULL,20708,Amy Wu,NULL,24/10/2013
28321,NULL,9851,Arturo Wu,NULL,26/11/2013
22568,NULL,5919,Autumn Wu,NULL,17/12/2013
14532,NULL,11547,Barbara Wu,NULL,15/08/2013
28485,NULL,4779,Bianca Wu,NULL,14/10/2013
19075,NULL,17999,Brent Wu,NULL,27/09/2013
23418,NULL,17539,Brittney Wu,NULL,15/08/2013
23142,NULL,4835,Cara Wu,NULL,13/02/2014
21025,NULL,3285,Cedric Wu,NULL,28/03/2014
25568,NULL,11342,Christy Wu,NULL,18/03/2014
13115,NULL,6599,Clarence Wu,NULL,06/04/2014
15920,NULL,13435,Colin Wu,NULL,20/12/2013
19291,NULL,12265,Colleen Wu,NULL,10/08/2013
22672,NULL,20755,Crystal Wu,NULL,01/12/2013
23239,NULL,18248,Curtis Wu,NULL,14/12/2013
11479,NULL,5624,Darryl Wu,NULL,24/10/2013
11493,NULL,12161,Dawn Wu,NULL,12/02/2014
11503,NULL,17896,Dennis Wu,NULL,10/05/2014
18367,NULL,13135,Edwin Wu,NULL,18/06/2014
25452,NULL,2478,Erica Wu,NULL,17/04/2014
11147,NULL,6463,Ernest Wu,NULL,18/03/2014
22414,NULL,5457,Eugene Wu,NULL,10/06/2013
29343,NULL,5681,Glenn Wu,NULL,21/05/2014
19261,NULL,2634,Heather Wu,NULL,11/02/2014
24035,NULL,12915,Jaclyn Wu,NULL,06/09/2013
22446,NULL,5397,Jake Wu,NULL,17/02/2014
27595,NULL,2445,Jamie Wu,NULL,20/05/2014
25757,NULL,18046,Jeffery Wu,NULL,06/09/2013
23944,NULL,11446,Jenny Wu,NULL,02/09/2013
23792,NULL,5517,Jessie Wu,NULL,16/12/2013
26278,NULL,13538,Jon Wu,NULL,06/07/2013
19849,NULL,18294,Jorge Wu,NULL,23/09/2013
21353,NULL,17400,Karen Wu,NULL,14/12/2013
15621,NULL,12059,Kelli Wu,NULL,26/05/2014
24595,NULL,17097,Kelvin Wu,NULL,04/09/2013
23222,NULL,2504,Kristen Wu,NULL,01/03/2014
14536,NULL,17362,Krystal Wu,NULL,03/12/2013
19250,NULL,12366,Lacey Wu,NULL,03/01/2014
20615,NULL,2391,Laura Wu,NULL,03/12/2013
17749,NULL,17451,Leah Wu,NULL,06/01/2014
26158,NULL,2421,Lisa Wu,NULL,02/10/2013
23755,NULL,14157,Louis Wu,NULL,16/01/2014
18309,NULL,5745,Mandy Wu,NULL,01/07/2013
28928,NULL,17705,Margaret Wu,NULL,29/08/2013
15590,NULL,10892,Marshall Wu,NULL,30/03/2014
25469,NULL,4901,Martha Wu,NULL,20/09/2013
17246,NULL,6563,Micah Wu,NULL,22/01/2014
29293,NULL,12583,Nuan Wu,NULL,14/09/2013
12745,NULL,12794,Rafael Wu,NULL,26/05/2014
27955,NULL,6411,Ramon Wu,NULL,20/11/2013
11647,NULL,18152,Randy Wu,NULL,18/07/2013
22630,NULL,13234,Roger Wu,NULL,21/06/2013
26816,NULL,5571,Ronnie Wu,NULL,17/04/2014
16461,NULL,4956,Rosa Wu,NULL,25/04/2014
22624,NULL,17652,Sandra Wu,NULL,04/06/2014
15268,NULL,2529,Shannon Wu,NULL,14/05/2014
20286,NULL,17595,Stacey Wu,NULL,24/09/2013
14949,NULL,6513,Steve Wu,NULL,06/05/2014
16564,NULL,17749,Susan Wu,NULL,25/01/2014
25735,NULL,5008,Suzanne Wu,NULL,02/11/2013
17405,NULL,13025,Tamara Wu,NULL,20/11/2013
26404,NULL,4730,Trisha Wu,NULL,24/05/2014
20297,NULL,17494,Valerie Wu,NULL,12/08/2013
15602,NULL,11903,Warren Wu,NULL,17/05/2014
14205,NULL,18098,Wesley Wu,NULL,19/08/2013
18546,NULL,2662,Pieter Wycoff,NULL,13/09/2013
25781,NULL,12527,Alejandro Xie,NULL,26/12/2013
26427,NULL,19772,Alicia Xie,NULL,22/04/2014
17368,NULL,11996,Alisha Xie,NULL,11/07/2013
20840,NULL,16639,Alison Xie,NULL,24/01/2014
16617,NULL,4878,Alvin Xie,NULL,14/02/2014
24531,NULL,5054,Andres Xie,NULL,19/12/2013
21160,NULL,20529,April Xie,NULL,26/02/2014
26641,NULL,10285,Arturo Xie,NULL,20/02/2014
26943,NULL,8936,Ashlee Xie,NULL,17/03/2014
28505,NULL,11587,Barbara Xie,NULL,22/01/2014
14775,NULL,3675,Bonnie Xie,NULL,05/11/2013
19302,NULL,9376,Brad Xie,NULL,11/05/2014
28476,NULL,20282,Bradley Xie,NULL,06/04/2014
13018,NULL,9324,Brendan Xie,NULL,16/04/2014
22432,NULL,8561,Bridget Xie,NULL,07/06/2013
24858,NULL,9154,Calvin Xie,NULL,12/09/2013
18136,NULL,16939,Carl Xie,NULL,23/04/2014
13253,NULL,4484,Carly Xie,NULL,27/10/2013
21217,NULL,16280,Casey Xie,NULL,15/02/2014
19297,NULL,3792,Cedric Xie,NULL,26/05/2014
26155,NULL,20324,Chad Xie,NULL,25/02/2014
25089,NULL,11386,Christy Xie,NULL,21/02/2014
22402,NULL,7062,Clarence Xie,NULL,27/10/2013
14135,NULL,12630,Clayton Xie,NULL,18/09/2013
22444,NULL,13482,Colin Xie,NULL,03/04/2014
12133,NULL,12306,Colleen Xie,NULL,03/05/2014
24885,NULL,20452,Corey Xie,NULL,13/06/2014
17050,NULL,8720,Cristina Xie,NULL,14/10/2013
20553,NULL,11370,Damien Xie,NULL,26/04/2014
23726,NULL,9552,Darrell Xie,NULL,27/03/2014
21391,NULL,12206,Dawn Xie,NULL,08/07/2013
12713,NULL,8829,Deborah Xie,NULL,27/03/2014
14287,NULL,20234,Derek Xie,NULL,29/01/2014
20099,NULL,4302,Devon Xie,NULL,01/02/2014
12549,NULL,4636,Donna Xie,NULL,23/03/2014
20218,NULL,9203,Drew Xie,NULL,03/10/2013
22204,NULL,2554,Dustin Xie,NULL,15/12/2013
28879,NULL,13180,Edwin Xie,NULL,13/12/2013
17747,NULL,8140,Franklin Xie,NULL,23/09/2013
14831,NULL,9208,Gilbert Xie,NULL,15/04/2014
17770,NULL,9263,Grant Xie,NULL,02/11/2013
13992,NULL,2581,Gregory Xie,NULL,12/09/2013
27123,NULL,12963,Jaclyn Xie,NULL,25/01/2014
25823,NULL,9436,Jaime Xie,NULL,12/01/2014
20081,NULL,16885,Jerry Xie,NULL,17/03/2014
27889,NULL,4689,Jodi Xie,NULL,27/03/2014
21122,NULL,19941,Julie Xie,NULL,11/09/2013
20281,NULL,5124,Karl Xie,NULL,18/11/2013
18201,NULL,3483,Karla Xie,NULL,18/03/2014
26832,NULL,4583,Kate Xie,NULL,30/06/2014
16262,NULL,19905,Kathryn Xie,NULL,15/05/2014
19916,NULL,20604,Katie Xie,NULL,18/04/2014
26897,NULL,16328,Katrina Xie,NULL,22/08/2013
24203,NULL,20490,Keith Xie,NULL,14/01/2014
20452,NULL,12102,Kelli Xie,NULL,11/12/2013
12834,NULL,16497,Kelsey Xie,NULL,04/05/2014
21806,NULL,2382,Kelvin Xie,NULL,11/02/2014
13842,NULL,2609,Kenneth Xie,NULL,21/11/2013
23929,NULL,20570,Kristin Xie,NULL,18/02/2014
14344,NULL,4132,Kurt Xie,NULL,24/05/2014
23226,NULL,5186,Leonard Xie,NULL,15/12/2013
11391,NULL,19816,Lindsay Xie,NULL,28/03/2014
25132,NULL,20650,Lindsey Xie,NULL,17/02/2014
13590,NULL,13076,Louis Xie,NULL,22/12/2013
13687,NULL,16787,Mario Xie,NULL,28/01/2014
19796,NULL,11324,Marshall Xie,NULL,14/06/2014
15882,NULL,9048,Maurice Xie,NULL,15/09/2013
28426,NULL,4360,Melvin Xie,NULL,13/03/2014
15039,NULL,8379,Michele Xie,NULL,21/02/2014
16285,NULL,4537,Mindy Xie,NULL,18/06/2014
13907,NULL,16450,Misty Xie,NULL,03/11/2013
20993,NULL,17126,Mitchell Xie,NULL,24/09/2013
23145,NULL,16587,Nichole Xie,NULL,26/11/2013
22595,NULL,5247,Nicolas Xie,NULL,06/12/2013
12997,NULL,4423,Nina Xie,NULL,10/04/2014
18018,NULL,20408,Peter Xie,NULL,08/02/2014
11326,NULL,12845,Rafael Xie,NULL,23/07/2013
18710,NULL,16991,Ricardo Xie,NULL,17/08/2013
22489,NULL,13284,Roger Xie,NULL,14/05/2014
11024,NULL,16843,Russell Xie,NULL,26/12/2013
20962,NULL,8505,Sharon Xie,NULL,12/09/2013
16476,NULL,20367,Shawn Xie,NULL,15/01/2014
12212,NULL,3553,Shawna Xie,NULL,07/12/2013
18041,NULL,8659,Sheena Xie,NULL,17/12/2013
28384,NULL,11885,Tamara Xie,NULL,07/01/2014
19912,NULL,19980,Tara Xie,NULL,27/04/2014
24696,NULL,8612,Tasha Xie,NULL,01/02/2014
16199,NULL,4243,Terrence Xie,NULL,19/01/2014
20885,NULL,17218,Terry Xie,NULL,21/10/2013
29425,NULL,4190,Tommy Xie,NULL,07/07/2013
28532,NULL,17168,Tony Xie,NULL,03/07/2012
21342,NULL,8448,Tonya Xie,NULL,07/01/2014
13843,NULL,12347,Warren Xie,NULL,11/08/2013
18302,NULL,9098,Wayne Xie,NULL,08/07/2013
12841,NULL,3617,Yolanda Xie,NULL,20/05/2014
16741,NULL,17317,Alan Xu,NULL,20/08/2013
16353,NULL,12530,Alejandro Xu,NULL,09/11/2013
26585,NULL,12493,Alejandro Xu,NULL,20/05/2014
11370,NULL,19778,Alicia Xu,NULL,03/03/2014
28546,NULL,11959,Alisha Xu,NULL,29/11/2013
14100,NULL,11999,Alisha Xu,NULL,08/05/2014
14227,NULL,16642,Alison Xu,NULL,14/05/2014
21249,NULL,4925,Alvin Xu,NULL,28/04/2014
17741,NULL,4567,Alvin Xu,NULL,25/08/2013
13619,NULL,9978,Arturo Xu,NULL,24/04/2014
16399,NULL,10331,Arturo Xu,NULL,16/08/2013
13541,NULL,8946,Ashlee Xu,NULL,30/11/2013
12531,NULL,5930,Autumn Xu,NULL,18/08/2013
29195,NULL,11560,Barbara Xu,NULL,06/09/2013
14074,NULL,11591,Barbara Xu,NULL,27/10/2013
22382,NULL,17269,Bethany Xu,NULL,11/06/2014
14520,NULL,3679,Bonnie Xu,NULL,07/11/2013
26157,NULL,9382,Brad Xu,NULL,27/02/2014
17994,NULL,20284,Bradley Xu,NULL,19/07/2013
14937,NULL,9330,Brendan Xu,NULL,11/04/2014
14967,NULL,8565,Bridget Xu,NULL,25/10/2013
26688,NULL,17555,Brittney Xu,NULL,30/08/2013
27583,NULL,9157,Calvin Xu,NULL,08/01/2014
27324,NULL,17806,Candice Xu,NULL,11/05/2014
23526,NULL,4846,Cara Xu,NULL,27/08/2013
28847,NULL,4489,Carly Xu,NULL,12/09/2013
13580,NULL,19867,Carol Xu,NULL,29/05/2014
13158,NULL,16282,Casey Xu,NULL,23/03/2014
24039,NULL,8882,Cassie Xu,NULL,05/11/2013
18198,NULL,3832,Cedric Xu,NULL,26/03/2014
24278,NULL,3423,Cedric Xu,NULL,01/11/2013
20901,NULL,20327,Chad Xu,NULL,11/05/2014
21877,NULL,7107,Clarence Xu,NULL,22/03/2014
14179,NULL,5871,Claudia Xu,NULL,16/06/2014
18488,NULL,12598,Clayton Xu,NULL,04/08/2013
